Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50,SMA200,BB_upper,BB_middle,BB_lower,RSI,MACD,Signal,MACD_Hist,Momentum,Stoch_K,Stoch_D,Buy_Signal,Sell_Signal
2024-11-12 00:00:00+03:00,65.74247819976264,67.19011520118643,65.59272159727918,65.8922348022461,38586169,0.0,0.0,61.414560317993164,59.31399635314941,58.52174222946167,67.54042875476516,61.414560317993164,55.28869188122117,65.71229704150207,1.9334987282049738,1.4473911215652862,0.48610760663968766,5.79052734375,86.93464470444609,86.97141640944695,False,False
2024-11-13 00:00:00+03:00,65.89223502664005,68.08863981408649,65.64264322729672,67.88896942138672,56324521,0.0,0.0,62.01358051300049,59.520658264160154,58.625971755981446,68.21127058558237,62.01358051300049,55.81589044041861,70.06164056264538,2.1327526029533246,1.584463417842894,0.5482891851104306,6.489383697509766,97.61908267380404,91.4498852831748,False,False
2024-11-14 00:00:00+03:00,68.18848952555672,68.98717879409122,67.28995743363467,68.2384033203125,36258173,0.0,0.0,62.577658081054686,59.75128112792969,58.73124959945679,68.88433797524878,62.577658081054686,56.270978186860596,70.76064899960326,2.2924333844744353,1.7260574111692022,0.5663759733052331,7.487758636474609,91.93548653723445,92.16307130516152,False,False
2024-11-15 00:00:00+03:00,68.58782956723132,69.5861968541892,67.33987045853397,67.58946228027344,31127041,0.0,0.0,63.04938659667969,59.954948043823244,58.827592029571534,69.37359123961468,63.04938659667969,56.725181953744695,67.60382355170142,2.3396474364952695,1.8487754162344157,0.49087202026085386,3.8437156677246094,79.27461157493231,89.60972692865693,False,False
2024-11-18 00:00:00+03:00,67.58945844576313,67.78913646198924,66.39142081615636,67.3398666381836,25156586,0.0,0.0,63.453725242614745,60.156618194580076,58.922287139892575,69.78940841641305,63.453725242614745,57.11804206881643,66.37724760846172,2.3300650905728446,1.9450333511021016,0.385031739470743,3.9435462951660156,76.68389836793276,82.63133216003317,False,False
2024-11-19 00:00:00+03:00,67.3398689546847,68.28832242627637,66.39142310003079,67.78913879394531,39450126,0.0,0.0,63.967884635925294,60.39422966003418,59.01573432922363,69.94846989356482,63.967884635925294,57.98729937828577,67.51960418074813,2.3318434805169304,2.0223953769850675,0.3094481035318628,2.745513916015625,80.11052803365462,78.68967932550656,True,False
2024-11-20 00:00:00+03:00,67.38978559320623,67.98880438620284,65.29321600924948,65.8922348022461,25645008,0.0,0.0,64.34976005554199,60.58491767883301,59.08861511230469,69.77163002898261,64.34976005554199,58.92789008210138,58.48456181998431,2.1553431145482023,2.0489849244976948,0.1063581900505075,2.445995330810547,57.47122854321151,71.42188498159963,False,False
2024-11-21 00:00:00+03:00,65.39305657860069,68.03873138341257,64.79403773638276,67.93889617919922,27754435,0.0,0.0,64.70168476104736,60.84748832702637,59.17447473526001,70.095944259311,64.70168476104736,59.30742526278372,64.07095285403244,2.1557634719701184,2.0703406339921795,0.08542283797793893,2.6955947875976562,75.5556296614739,71.04579541278001,True,False
2024-11-22 00:00:00+03:00,67.68929908421217,69.1868498815006,67.68929908421217,68.38815307617188,37108888,0.0,0.0,65.08356018066407,61.098078384399415,59.26382860183716,70.38550193623986,65.08356018066407,59.78161842508827,65.17859986064353,2.167363863760386,2.089745279945821,0.07761858381456488,3.24468994140625,82.22216938766067,71.74967586411536,True,False
2024-11-25 00:00:00+03:00,68.69999694824219,69.55000305175781,68.0999984741211,69.0,35049758,0.111842,0.0,65.49602794647217,61.31298385620117,59.35274740219116,70.66738527113695,65.49602794647217,60.32467062180739,66.68495971340081,2.200561488132095,2.111908521583076,0.08865296654901922,3.30743408203125,91.30139601700678,83.02639835538045,True,False
