Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50,SMA200,BB_upper,BB_middle,BB_lower,RSI,MACD,Signal,MACD_Hist,Momentum,Stoch_K,Stoch_D,Buy_Signal,Sell_Signal
2024-11-12 00:00:00+03:00,26.219999313354492,26.6200008392334,25.899999618530273,26.239999771118164,214687936,0.0,0.0,24.86100015640259,27.407200088500975,28.233225660324095,27.22060957063617,24.86100015640259,22.501390742169008,54.49100767332668,-0.6035201039146862,-0.9906404247967806,0.38712032088209436,1.4799995422363281,90.40401583484291,94.04788703174752,False,False
2024-11-13 00:00:00+03:00,26.0,28.299999237060547,25.700000762939453,27.459999084472656,415507455,0.0,0.0,24.896000099182128,27.305600051879882,28.264048976898195,27.38448868350959,24.896000099182128,22.407511514854665,60.90506205580547,-0.3554767052370167,-0.8636076808848279,0.5081309756478112,2.4399986267089844,85.10637866150104,90.28239163078695,False,False
2024-11-14 00:00:00+03:00,27.719999313354492,27.84000015258789,27.15999984741211,27.540000915527344,294966318,0.0,0.0,24.91800012588501,27.198000106811524,28.301885166168212,27.490404457270426,24.91800012588501,22.34559579449959,61.290344964356755,-0.15070778008933416,-0.7210277007257292,0.570319920636395,3.0600013732910156,86.5248509968265,87.34508183105682,False,False
2024-11-15 00:00:00+03:00,27.579999923706055,28.280000686645508,27.299999237060547,27.420000076293945,263809988,0.0,0.0,24.96200008392334,27.10760009765625,28.334041910171507,27.670384011092853,24.96200008392334,22.253616156753825,60.32992530146412,0.0018684650315670126,-0.5764484675742699,0.5783169326058369,3.3600006103515625,84.39717631208015,85.3428019901359,False,False
2024-11-18 00:00:00+03:00,27.579999923706055,27.739999771118164,27.260000228881836,27.420000076293945,217889532,0.0,0.0,25.07800006866455,27.03080009460449,28.36715703010559,27.991084943360878,25.07800006866455,22.164915193968223,60.32992530146412,0.12138696516866787,-0.4368813810256824,0.5582683461943503,4.319999694824219,84.39717631208015,85.1064012069956,False,False
2024-11-19 00:00:00+03:00,27.559999465942383,27.6200008392334,26.420000076293945,26.65999984741211,218084220,0.0,0.0,25.205000019073488,26.966800079345703,28.396184635162353,28.161102130442845,25.205000019073488,22.24889790770413,54.10280101716855,0.15301668957987857,-0.3189017669045703,0.47191845648444886,3.6199989318847656,70.92199349066482,79.9054487049417,False,False
2024-11-20 00:00:00+03:00,26.799999237060547,27.299999237060547,26.15999984741211,26.260000228881836,250034746,0.0,0.0,25.290999984741212,26.89800006866455,28.42522485733032,28.26473770744957,25.290999984741212,22.317262262032855,51.11251627152384,0.14414523127764411,-0.22629236726812743,0.3704375985457715,2.8600006103515625,63.8298009052467,73.04965690266388,False,False
2024-11-21 00:00:00+03:00,26.459999084472656,28.219999313354492,26.3799991607666,28.079999923706055,407614823,0.0,0.0,25.485999965667723,26.873200073242188,28.46221501350403,28.648254880680682,25.485999965667723,22.323745050654765,61.530916864298256,0.2807371386760842,-0.12488646607928514,0.4056236047553693,4.440000534057617,96.0993025325805,76.95036564283066,False,False
2024-11-22 00:00:00+03:00,27.979999542236328,29.3799991607666,27.719999313354492,29.200000762939453,344597494,0.0,0.0,25.71300001144409,26.866800079345705,28.503559274673464,29.236640913940978,25.71300001144409,22.189359108947205,66.29163790808524,0.47389910300201876,-0.005129352263024356,0.4790284552650431,3.8600006103515625,97.32145213959409,85.75018519247375,False,False
2024-11-25 00:00:00+03:00,29.540000915527344,29.8799991607666,28.959999084472656,29.31999969482422,244855195,0.0,0.0,25.939000034332274,26.87040008544922,28.543011722564696,29.766155169513382,25.939000034332274,22.111844899151166,66.76619092127325,0.6294088291285043,0.12177828401528136,0.5076305451132229,2.979999542236328,91.88406526228671,95.10160664482042,False,False
2024-11-26 00:00:00+03:00,29.280000686645508,29.760000228881836,28.940000534057617,29.579999923706055,228036705,0.0,0.0,26.180000019073486,26.893200073242188,28.584147520065308,30.277335786227017,26.180000019073486,22.082664251919955,67.82318174179048,0.764814942453178,0.2503856157028607,0.5144293267503173,3.3400001525878906,95.50899238002617,94.90483659396898,False,False
2024-11-27 00:00:00+03:00,30.059999465942383,30.860000610351562,29.65999984741211,30.360000610351562,350575779,0.0,0.0,26.44700002670288,26.92320007324219,28.62726655960083,30.888662504274592,26.44700002670288,22.00533754913117,70.82138897584419,0.9244087903749652,0.38519025063728163,0.5392185397376835,2.9000015258789062,93.11294787552633,93.50200183927973,False,False
2024-11-28 00:00:00+03:00,30.360000610351562,30.920000076293945,30.079999923706055,30.920000076293945,246300455,0.0,0.0,26.76900005340576,26.9588000869751,28.672514724731446,31.51677397424823,26.76900005340576,22.021226132563292,72.78225533979824,1.0835844543731916,0.5248690913844637,0.5587153629887279,3.3799991607666016,100.0,96.2073134185175,False,False
2024-11-29 00:00:00+03:00,31.020000457763672,31.440000534057617,29.479999542236328,29.639999389648438,460407775,0.0,0.0,27.048000049591064,26.95520008087158,28.71241710662842,31.7820029871812,27.048000049591064,22.313997112000926,62.451470341275716,1.0938378747605029,0.6386628480596716,0.4551750267008313,2.219999313354492,68.64109379470348,87.25134722340994,False,False
2024-12-02 00:00:00+03:00,28.979999542236328,29.280000686645508,28.639999389648438,29.0,170038170,0.0,0.0,27.34300003051758,26.94600009918213,28.749023656845093,31.78230226662491,27.34300003051758,22.90369779441025,58.0172336449291,1.0383517100804802,0.7186006204638333,0.3197510896166469,1.5799999237060547,57.49127819943624,75.3774573313799,False,False
2024-12-03 00:00:00+03:00,29.200000762939453,30.420000076293945,28.920000076293945,30.18000030517578,306907451,0.0,0.0,27.7,26.958000106811525,28.79085933685303,31.835717865815628,27.7,23.56428213418437,63.2047052590395,1.0771776542901499,0.7903160272290967,0.2868616270610532,3.520000457763672,76.13636240486287,67.42291146633418,True,False
2024-12-04 00:00:00+03:00,30.239999771118164,30.920000076293945,30.15999984741211,30.3799991607666,230598845,0.0,0.0,28.048999977111816,26.948400077819823,28.831586561203004,31.837856898895005,28.048999977111816,24.260143055328626,64.0162659147108,1.1112756371877062,0.8545079492208186,0.25676768796688754,4.119998931884766,79.9242190257279,71.183953210009,True,False
2024-12-05 00:00:00+03:00,30.5,30.68000030517578,30.299999237060547,30.5,133016321,0.0,0.0,28.392000007629395,26.9368000793457,28.8732013130188,31.738410573652825,28.392000007629395,25.045589441605966,64.52189330243186,1.1348991877478554,0.910586196926226,0.22431299082162937,2.4200000762939453,82.19696189746485,79.41918110935187,True,False
2024-12-06 00:00:00+03:00,31.5,32.02000045776367,31.239999771118164,31.700000762939453,288486322,0.0,0.0,28.710000038146973,26.948400077819823,28.918995122909546,32.04460657792768,28.710000038146973,25.375393498366268,69.18493567581802,1.2362009000423093,0.9757091375494427,0.26049176249286665,2.5,94.53925492330247,85.5534786154984,True,False
2024-12-09 00:00:00+03:00,31.959999084472656,32.41999816894531,31.5,32.41999816894531,148458777,0.0,0.0,29.013999938964844,26.980800056457518,28.966280479431152,32.532433447069636,29.013999938964844,25.495566430860052,71.59709392936682,1.358916269412596,1.0523505639220734,0.30656570549052264,3.0999984741210938,100.0,92.24540560692243,False,False
