Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50,SMA200,BB_upper,BB_middle,BB_lower,RSI,MACD,Signal,MACD_Hist,Momentum,Stoch_K,Stoch_D,Buy_Signal,Sell_Signal
2024-11-12 00:00:00+03:00,40.29999923706055,40.65999984741211,39.97999954223633,40.040000915527344,20545176,0.0,0.0,39.56800022125244,40.3576000213623,46.35616548538208,41.09835435658989,39.56800022125244,38.03764608591499,50.96829781501742,-0.08495768411746951,-0.30525323770517016,0.22029555358770064,0.0800018310546875,72.72732122945266,85.08160249262403,False,False
2024-11-13 00:00:00+03:00,40.0,41.119998931884766,39.619998931884766,40.41999816894531,32660034,0.0,0.0,39.66100006103515,40.309599990844724,46.322393321990965,41.1607852669304,39.66100006103515,38.16121485513991,53.03793222826929,-0.026279703366192564,-0.24945853083737465,0.2231788274711821,0.17999649047851562,77.84807605251245,77.93073336205572,False,False
2024-11-14 00:00:00+03:00,40.52000045776367,41.13999938964844,40.34000015258789,41.13999938964844,27091489,0.0,0.0,39.71599998474121,40.28639999389648,46.295279312133786,41.34265765329292,39.71599998474121,38.0893423161895,56.762016946742726,0.07742855218865685,-0.18408111423216836,0.2615096664208252,2.0,100.0,83.52513242732171,False,False
2024-11-15 00:00:00+03:00,41.220001220703125,41.560001373291016,40.779998779296875,40.880001068115234,27335063,0.0,0.0,39.70300006866455,40.26,46.26430040359497,41.28753912554199,39.70300006866455,38.11846101178711,55.0639238666924,0.13705847545332972,-0.11985319629506876,0.25691167174839846,1.5400009155273438,81.11111464323596,86.31973023191614,False,False
2024-11-18 00:00:00+03:00,40.91999816894531,41.34000015258789,40.36000061035156,40.86000061035156,19527033,0.0,0.0,39.76400012969971,40.23720001220703,46.23243228912354,41.42617227077487,39.76400012969971,38.10182798862455,54.92779509871519,0.18061967824132807,-0.059758621387789396,0.24037829962911747,2.5600013732910156,80.55554672524343,87.22222045615979,False,False
2024-11-19 00:00:00+03:00,40.959999084472656,41.13999938964844,39.720001220703125,39.91999816894531,23642210,0.0,0.0,39.81900005340576,40.21159996032715,46.18974788665771,41.424414633374546,39.81900005340576,38.21358547343697,48.81912741607931,0.1377045320714103,-0.020265990695949455,0.15797052276735976,1.2999992370605469,54.44438439832196,72.03701525560045,False,False
2024-11-20 00:00:00+03:00,40.119998931884766,40.400001525878906,38.86000061035156,38.939998626708984,16456775,0.0,0.0,39.78400001525879,40.17639991760254,46.138414764404295,41.433417008319395,39.78400001525879,38.134583022198186,43.40004131537528,0.02433567022631422,-0.011345658511496721,0.03568132873781094,-0.6400032043457031,27.22219219916098,54.074041107575454,False,False
2024-11-21 00:00:00+03:00,39.0,40.29999923706055,39.0,40.18000030517578,22759674,0.0,0.0,39.87299995422363,40.18759994506836,46.09555061340332,41.4017789907936,39.87299995422363,38.34422091765366,50.836406982338374,0.03415409560739846,-0.0022457076877176844,0.03639980329511615,0.11999893188476562,61.66666136847939,47.77774598865411,False,False
2024-11-22 00:00:00+03:00,40.15999984741211,40.81999969482422,39.880001068115234,40.7400016784668,29205468,0.0,0.0,39.95,40.191599960327146,46.05607837677002,41.49052008430006,39.95,38.40947991569995,53.78924222460873,0.08612984788522482,0.015429403426870818,0.070700444458354,-0.05999755859375,77.22224518103376,55.37036624955804,False,False
2024-11-25 00:00:00+03:00,40.97999954223633,41.68000030517578,40.7599983215332,41.040000915527344,36526912,0.0,0.0,40.02700004577637,40.1823999786377,46.011940498352054,41.62280908858309,40.02700004577637,38.43119100296965,55.3368492731942,0.1498016174651653,0.042303846234529714,0.10749777123063559,0.7000007629394531,80.95240257764497,73.28043637571938,False,False
2024-11-26 00:00:00+03:00,40.959999084472656,41.099998474121094,40.34000015258789,40.540000915527344,24975527,0.0,0.0,40.0560001373291,40.17680000305176,45.96811414718628,41.66689387453629,40.0560001373291,38.44510640012191,52.19912096563516,0.15809372619628448,0.06546182222688067,0.09263190396940381,0.5,59.574485353995826,72.58304437089153,False,False
2024-11-27 00:00:00+03:00,40.7400016784668,41.119998931884766,40.18000030517578,40.34000015258789,27533733,0.0,0.0,40.06100006103516,40.15400001525879,45.92318914413452,41.67476538596016,40.06100006103516,38.44723473611016,50.954520502341055,0.1468342778600089,0.08173631335350631,0.0650979645065026,-0.07999801635742188,52.48225895033588,64.33638229399223,False,False
2024-11-28 00:00:00+03:00,40.220001220703125,40.52000045776367,40.08000183105469,40.36000061035156,19239718,0.0,0.0,40.12200012207031,40.1376000213623,45.877870903015136,41.68327726354919,40.12200012207031,38.56072298059143,51.08013650582464,0.13793492576162691,0.09297603583513044,0.04495888992649648,-0.779998779296875,53.191495117998606,55.08274647411011,False,False
