Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50,SMA200,BB_upper,BB_middle,BB_lower,RSI,MACD,Signal,MACD_Hist,Momentum,Stoch_K,Stoch_D,Buy_Signal,Sell_Signal
2024-11-12 00:00:00+03:00,289.5,290.75,286.25,286.5,20609050,0.0,0.0,275.35,280.925,292.70900001525877,288.6957858517191,275.35,262.00421414828094,58.227515877006525,1.8118733197390497,-0.6356385590149105,2.4475118787539603,8.5,80.41237113402062,88.65979381443299,False,False
2024-11-13 00:00:00+03:00,286.0,288.0,282.0,283.75,31922085,0.0,0.0,276.1375,280.545,292.8765000152588,289.5142288602238,276.1375,262.7607711397762,55.21210847999331,1.9788630852737015,-0.11273823015718809,2.0916013154308897,6.25,69.0721649484536,78.69415807560138,False,False
2024-11-14 00:00:00+03:00,285.5,289.0,284.0,286.5,28667480,0.0,0.0,277.0,280.255,293.065,290.7094857671593,277.0,263.2905142328407,57.57799344043151,2.306517595760681,0.37111293502638576,1.9354046607342954,14.0,80.41237113402062,76.63230240549827,False,False
2024-11-15 00:00:00+03:00,287.75,293.75,287.0,289.75,40033524,0.0,0.0,277.8125,280.115,293.25875,292.48805365224575,277.8125,263.13694634775425,60.25039187044477,2.796201128526718,0.8561305737264522,1.940070554800266,16.75,85.04672897196262,78.17708835147896,False,False
2024-11-18 00:00:00+03:00,291.0,292.5,287.0,288.75,26338290,0.0,0.0,278.85,280.005,293.44125,293.53792020675303,278.85,264.162079793247,59.01842525029978,3.0682186983174233,1.2985481986446465,1.7696704996727768,20.25,81.30841121495327,82.25583710697883,False,False
2024-11-19 00:00:00+03:00,289.5,290.25,278.0,279.0,30459346,0.0,0.0,279.325,279.805,293.53625,293.3732205278798,279.325,265.27677947212015,48.586905122364875,2.4685946438991664,1.5325574876955506,0.9360371562036158,6.75,44.85981308411215,70.40498442367601,False,False
2024-11-20 00:00:00+03:00,280.5,281.75,269.5,271.0,28212777,0.0,0.0,279.1375,279.545,293.52125,293.5210626671539,279.1375,264.7539373328461,42.023590889195546,1.3324949472021785,1.4925449795968762,-0.16005003239469762,-6.25,14.953271028037383,47.0404984423676,False,True
2024-11-21 00:00:00+03:00,272.0,279.75,271.0,279.75,23938681,0.0,0.0,279.7375,279.54,293.56,293.1385027609856,279.7375,266.3364972390144,49.982107063102866,1.1252089176281856,1.419077767203138,-0.2938688495749524,-3.0,47.66355140186916,35.82554517133956,False,False
2024-11-22 00:00:00+03:00,279.5,281.0,276.5,279.5,24811970,0.0,0.0,280.025,279.405,293.59375,293.14359367462623,280.025,266.9064063253737,49.7718834457681,0.9300394196129105,1.3212700976850926,-0.39123067807218215,-10.75,41.23711340206186,34.61797861065613,False,False
2024-11-25 00:00:00+03:00,281.5,300.25,281.0,296.25,61855170,0.0,0.0,281.0375,279.485,293.7025,295.78222363253866,281.0375,266.2927763674614,61.46606414885117,2.102712440602545,1.4775585662685833,0.6251538743339617,8.25,86.99186991869918,58.630844907543405,True,False
2024-11-26 00:00:00+03:00,296.0,296.5,291.25,294.0,31270250,0.0,0.0,281.8375,279.64,293.765,297.5412216926416,281.8375,266.13377830735834,59.46332455492683,2.81802364006046,1.7456515810269586,1.0723720590335013,7.5,79.67479674796748,69.3012600229095,True,False
2024-11-27 00:00:00+03:00,299.25,299.75,292.25,292.5,35199151,0.0,0.0,282.5875,279.68,293.78125,298.81500365891014,282.5875,266.3599963410898,58.104105901488545,3.22668029331021,2.041857323483609,1.1848229698266008,8.75,74.79674796747967,80.48780487804878,False,False
2024-11-28 00:00:00+03:00,291.0,291.25,284.25,287.25,26994739,0.0,0.0,283.325,279.595,293.7625,298.9823465184859,283.325,267.6676534815141,53.495103844282525,3.0912781806904377,2.2517414949249748,0.8395366857654629,0.75,57.72357723577236,70.73170731707317,False,False
2024-11-29 00:00:00+03:00,287.25,287.75,283.5,285.0,29697434,0.0,0.0,283.925,279.275,293.7575,298.85659402073145,283.925,268.9934059792686,51.60578034277182,2.7704784835588043,2.3554888926517408,0.41498959090706355,-4.75,50.40650406504065,60.97560975609756,False,False
2024-12-02 00:00:00+03:00,284.5,286.75,282.5,285.5,33276590,0.0,0.0,284.775,278.995,293.75125,297.92690100327485,284.775,271.6230989967251,52.011384763346136,2.527453325024851,2.389881779126363,0.13757154589848808,-3.25,52.03252032520325,53.387533875338754,False,False
2024-12-03 00:00:00+03:00,286.25,290.5,284.0,287.0,28304567,0.0,0.0,285.5125,278.815,293.7125,297.3620516792806,285.5125,273.66294832071935,53.2765578828112,2.4279042313013406,2.3974862695613584,0.030417961739982236,8.0,56.91056910569106,53.11653116531166,False,False
2024-12-04 00:00:00+03:00,288.5,291.75,287.75,289.0,27748059,0.0,0.0,286.1,278.67,293.70625,297.4053084876063,286.1,274.79469151239374,54.9808061908524,2.481785662357879,2.4143461481206625,0.06743951423721661,18.0,63.41463414634146,57.45257452574526,False,False
2024-12-05 00:00:00+03:00,290.5,295.0,290.0,293.5,33995219,0.0,0.0,286.6375,278.715,293.7675,298.27201223730253,286.6375,275.00298776269744,58.63659829825992,2.8546923600533205,2.502415390507194,0.3522769695461263,13.75,78.04878048780488,66.12466124661246,False,False
2024-12-06 00:00:00+03:00,296.0,300.5,293.5,300.5,35655051,0.0,0.0,287.15,278.9,293.8575,300.1935807966962,287.15,274.10641920330374,63.5897100278653,3.6727281789309245,2.7364779481919403,0.9362502307389842,21.0,100.0,80.48780487804878,True,False
2024-12-09 00:00:00+03:00,303.75,304.0,299.25,300.5,23749386,0.0,0.0,287.775,279.065,293.94,302.060394639279,287.775,273.48960536072093,63.58971002786531,4.271784980855784,3.043539354724709,1.2282456261310752,4.25,89.85507246376811,89.30128431719099,True,False
